"Category","File","FileName","Function","Params","Line","Visibility","FileRole"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_defeat.scar","obj_defeat.scar","HeroAbility_Start","","314","public","defeat"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_defeat.scar","obj_defeat.scar","HeroAbility_Monitor","context","322","public","defeat"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_defeat.scar","obj_defeat.scar","RemoveAllUIElements","objTable","329","public","defeat"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_defeat.scar","obj_defeat.scar","Cheat_DefeatGuy","","408","public","defeat"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_horsemen.scar","obj_horsemen.scar","CommandHorsemen_InitObjectives","","6","public","horsemen"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_horsemen.scar","obj_horsemen.scar","DefeatArchers_PreStart","","34","public","horsemen"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_horsemen.scar","obj_horsemen.scar","DefeatArchers_Start","","41","public","horsemen"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_horsemen.scar","obj_horsemen.scar","ArcherDefeatedTracker","context","46","public","horsemen"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_horsemen.scar","obj_horsemen.scar","DefeatArchers_Complete","","84","public","horsemen"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_horsemen.scar","obj_horsemen.scar","ArcherProx_Monitor","","106","public","horsemen"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_horsemen.scar","obj_horsemen.scar","Cheat_CommandHorsemen","","120","public","horsemen"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_locate.scar","obj_locate.scar","LocateArchers_InitObjectives","","6","public","locate"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_locate.scar","obj_locate.scar","SelectExpandedArmy_Start","","48","public","locate"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_locate.scar","obj_locate.scar","SelectExpandedArmy_IsComplete","","52","public","locate"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_locate.scar","obj_locate.scar","SelectExpandedArmy_Complete","","56","public","locate"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_locate.scar","obj_locate.scar","MoveAmbush_UI","","63","public","locate"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_locate.scar","obj_locate.scar","MoveAmbush_Start","","70","public","locate"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_locate.scar","obj_locate.scar","MoveAmbush_Monitor","","84","public","locate"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","obj_muster.scar","MusterForces_InitObjectives","","7","public","muster"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","obj_muster.scar","SelectAll_UI","","111","public","muster"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","obj_muster.scar","SelectAll_Start","","115","public","muster"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","obj_muster.scar","SelectAll_Monitor","","119","public","muster"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","obj_muster.scar","Search_UI","","128","public","muster"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","obj_muster.scar","Search_Start","","132","public","muster"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","obj_muster.scar","Search1_Monitor","","141","public","muster"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","obj_muster.scar","Search2_Monitor","","155","public","muster"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","obj_muster.scar","DestroyPalisade_PreStart","","165","public","muster"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","obj_muster.scar","DestroyPalisade_Start","","173","public","muster"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","obj_muster.scar","DestroyPalisade_Monitor","context","177","public","muster"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","obj_muster.scar","DefeatHorseman_UI","","190","public","muster"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","obj_muster.scar","DefeatHorseman_PreStart","","194","public","muster"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","obj_muster.scar","DefeatHorseman_Start","","201","public","muster"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","obj_muster.scar","FirstHorsePositioned","","214","public","muster"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","obj_muster.scar","AttackMove_Monitor","","222","public","muster"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","obj_muster.scar","DefeatHorseman_Monitor","","238","public","muster"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","obj_muster.scar","SpawnAnotherLonelyUnit","shouldMoveUnits","253","public","muster"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","obj_muster.scar","MoveUnitAttackMove","","267","public","muster"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","obj_muster.scar","FollowMarkers_UI","","275","public","muster"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","obj_muster.scar","FollowMarkers_Start","","279","public","muster"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","obj_muster.scar","FollowMarkers1_Monitor","","298","public","muster"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","obj_muster.scar","MoveToHorsemenAfterAudio","","319","public","muster"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_organise.scar","obj_organise.scar","OrganiseSpearmen_InitObjectives","","4","public","organise"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_organise.scar","obj_organise.scar","SelectSpearmen_UI","","66","public","organise"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_organise.scar","obj_organise.scar","SelectSpearmen_Start","","70","public","organise"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_organise.scar","obj_organise.scar","SelectSpearmen_Monitor","","76","public","organise"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_organise.scar","obj_organise.scar","MoveSpearmen_UI","","86","public","organise"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_organise.scar","obj_organise.scar","MoveSpearmen_Start","","91","public","organise"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_organise.scar","obj_organise.scar","MoveSpearmen_Monitor","","97","public","organise"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_organise.scar","obj_organise.scar","CreateRegiment_UI","","107","public","organise"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_organise.scar","obj_organise.scar","CreateRegiment_Start","","111","public","organise"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_organise.scar","obj_organise.scar","CreateRegiment_Monitor","","118","public","organise"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","obj_prepare.scar","PrepareForBattle_InitObjectives","","6","public","prepare"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","obj_prepare.scar","PrepareForBattle_Start","","54","public","prepare"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","obj_prepare.scar","SelectEntireArmy_UI","","60","public","prepare"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","obj_prepare.scar","SelectEntireArmy_Start","","64","public","prepare"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","obj_prepare.scar","SelectEntireArmy_Monitor","","74","public","prepare"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","obj_prepare.scar","FollowToHenry_UI","","90","public","prepare"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","obj_prepare.scar","FollowToHenry_Start","","131","public","prepare"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","obj_prepare.scar","FollowToHenry_Monitor","","140","public","prepare"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","obj_prepare.scar","FollowToHenry_Waypoint1_Monitor","","180","public","prepare"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","obj_prepare.scar","FollowToHenry_Waypoint2_Monitor","","193","public","prepare"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","obj_prepare.scar","PrepareForBattle_PreComplete","","208","public","prepare"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","obj_prepare.scar","SpawnGuyArmy","","233","public","prepare"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","obj_prepare.scar","AnyNearMarker","marker, radius","268","public","prepare"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","obj_prepare.scar","AllNearMarker","marker, radius","276","public","prepare"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","sal_chp1_valesdun.scar","Mission_OnGameSetup","","15","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","sal_chp1_valesdun.scar","Mission_OnInit","","35","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","sal_chp1_valesdun.scar","Mission_SetupVariables","","72","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","sal_chp1_valesdun.scar","Mission_SetRestrictions","","137","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","sal_chp1_valesdun.scar","Mission_Preset","","158","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","sal_chp1_valesdun.scar","Mission_Start","","197","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","sal_chp1_valesdun.scar","Mission_Start_WaitForSpeechToFinish","","228","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","sal_chp1_valesdun.scar","GetRecipe","","258","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","sal_chp1_valesdun.scar","SpearmenCelebrate","","279","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","sal_chp1_valesdun.scar","SetSquadControlGroup","sgroup, control_group_index","285","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","sal_chp1_valesdun.scar","SpawnOutro","","292","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","sal_chp1_valesdun.scar","InitOutro","","416","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","sal_chp1_valesdun.scar","OutroPart2","","454","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","sal_chp1_valesdun.scar","OutroPart3","","487","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","sal_chp1_valesdun.scar","RecordControlGroups","","497","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","sal_chp1_valesdun.scar","RestoreControlGroups","sgroup_for_first_empty","513","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","Goals_SelectAllSpearmen","","24","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","SelectAllSpearmen_AreAllOnScreenSelected","goal","65","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","SelectAllSpearmen_CompletePredicate","goal","76","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","SelectAllSpearmen_GetOffScreenUnit","","95","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","SelectAllSpearmen_Trigger","goalSequence","107","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","SelectAllSpearmen_IgnorePredicate","goalSequence","112","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","Goals_MoveSpearmen","","121","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","SelectAllSpearmenAgain_CompletePredicate","goal","162","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","MoveSpearmen_CompletePredicate","goal","171","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","MoveSpearmen_Trigger","goalSequence","176","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","MoveSpearmen_IgnorePredicate","goalSequence","181","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","Goals_CreateRegiment","","191","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","CreateRegiment_CompletePredicate","goal","251","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","AddUnits_CompletePredicate","goal","256","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","CloseMenu_CompletePredicate","goal","261","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","SeeRegiments_CompletePredicate","goal","266","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","CreateRegiment_Trigger","goalSequence","271","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","CreateRegiment_IgnorePredicate","goalSequence","276","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","Goals_UseMarquee","","286","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","UseMarquee_IsMarqueeActive","goal","333","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","UseMarquee_IsOverSpearmen","goal","348","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","UseMarquee_IsOverGuillaume","goal","357","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","UseMarquee_IgnorePredicate","goalSequence","368","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","Goals_SnapTo","","379","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","SnapToSelected_CompletePredicate","goal","409","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","SnapTo_Trigger","goalSequence","422","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","SnapTo_IgnorePredicate","goalSequence","433","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","Goals_AttackStructure","","443","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","HighlightPalisade_CompletePredicate","goal","483","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","AttackPalisade_CompletePredicate","goal","488","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","AttackStructure_Trigger","goalSequence","493","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","AttackStructure_IgnorePredicate","goalSequence","498","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","Goals_AttackMove","","507","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","AttackMoveSpearmen_CompletePredicate","goal","557","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","ActivateAttackMove_CompletePredicate","goal","562","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","AttackMoveInfo_CompletePredicate","goal","567","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","AttackMove_Trigger","goalSequence","573","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","AttackMove_IgnorePredicate","goalSequence","578","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","Goals_CavalryVSArchers","","587","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","CavalryVSArchers_IsSelectionComplete","goal","633","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","AttackMoveHorsemen_CompletePredicate","goal","638","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","CavalryVSArchers_IgnorePredicate","goalSequence","643","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","Goals_ExploreSelection","","652","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","ExploreSelection_AreSomeSelected","goal","704","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","ExploreSelection_AreAllSelected","goal","712","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","ExploreSelection_CompletePredicate","goal","718","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","ExploreSelection_IgnorePredicate","goalSequence","725","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","Goals_TerrainAdvantage","","734","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","TerrainInfo_CompletePredicate","goal","764","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","TerrainAdvantage_Trigger","goalSequence","769","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","TerrainAdvantage_IgnorePredicate","goalSequence","774","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","Goals_DPadUse","","783","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","DPadAllMilitary_CompletePredicate","goal","813","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","DPadUse_Trigger","goalSequence","818","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","DPadUse_IgnorePredicate","goalSequence","823","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","Goals_DPadUseReminder","","833","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","DPadUseReminder_IgnorePredicate","goalSequence","864","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","Goals_BattleHelp","","875","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","BattleHelp_CompletePredicate","goal","905","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","BattleHelp_Trigger","goalSequence","910","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","BattleHelp_IgnorePredicate","goalSequence","915","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","Goals_HeroAbility","","925","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","HeroAbility_CompletePredicate","goal","965","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","HeroAbilityActivate_CompletePredicate","goal","969","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","HeroAbility_Trigger","goalSequence","974","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","HeroAbility_IgnorePredicate","goalSequence","979","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","ReturnFalse","goal","990","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","training_sal_chp1_valesdun.scar","ReturnTrue","goalSequence","996","public","valesdun"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","obj_capture.scar","Capture_InitObjectives","","6","public","capture"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","obj_capture.scar","March_UI","","66","public","capture"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","obj_capture.scar","March_Start","","72","public","capture"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","obj_capture.scar","SpawnEnemies","","87","public","capture"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","obj_capture.scar","StartPatrols","","126","public","capture"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","obj_capture.scar","SelectAll_Monitor","","177","public","capture"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","obj_capture.scar","March_Monitor","","185","public","capture"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","obj_capture.scar","HeroAbility_StartMonitor","","195","public","capture"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","obj_capture.scar","HeroAbility_Start","","205","public","capture"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","obj_capture.scar","HeroAbility_Monitor","context","213","public","capture"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","obj_capture.scar","HeroAbilityFail_Monitor","","218","public","capture"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","obj_capture.scar","Destroy_UI","","231","public","capture"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","obj_capture.scar","Destroy_Start","","236","public","capture"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","obj_capture.scar","Destroy_Monitor","","247","public","capture"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","obj_capture.scar","KeepAttacked","","257","public","capture"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","obj_capture.scar","Reinforcement_Setup","","268","public","capture"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","obj_capture.scar","Reinforcement_Monitor","","278","public","capture"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","obj_expand.scar","Expand_InitObjectives","","3","public","expand"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","obj_expand.scar","SetMilitaryPreset_Start","","219","public","expand"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","obj_expand.scar","SetMilitaryPreset_Monitor","","225","public","expand"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","obj_expand.scar","HandleBuildHousesObjective","","238","public","expand"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","obj_expand.scar","Build2Houses_PreStart","","252","public","expand"
