"race_name","civ_code","menu_prefix","age_type","menu_group","menu_type","building_age","building_id","building_name","attrib_name","pbgid","is_landmark","wonder_age","classes"
"french","fr","fre_","landmark","fre_age2_wonders","landmark","2","royal-institute","Royal Institute","building_landmark_age3_le_grande_university_fre","132782","True","2","age2_landmark1;audio_production_landmark;building;landmark;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_feudal_age"
"french","fr","fre_","landmark","fre_age3","regular","3","keep","Keep","building_defense_keep_fre","132678","False","0","building;castle;defensive_structure;has_default_building_weapons;military;scar_keep;siegeable;town_bell_target"
"french","fr","fre_","landmark","fre_age3","regular","3","monastery","Monastery","building_unit_religious_control_fre","132767","False","0","building;monastery;production_building;relic_dropoff;scar_monastery;select_all_monastery;siegeable"
"french","fr","fre_","landmark","fre_age3","regular","3","siege-workshop","Siege Workshop","building_unit_siege_control_fre","132774","False","0","building;military_only_production;military_production_building;production_building;scar_siegeworkshop;siege_workshop;siegeable"
"french","fr","fre_","landmark","fre_age3_wonders","landmark","3","college-of-artillery","College of Artillery","building_landmark_age3_ecole_de_poudre_a_canon_fre","132786","True","3","age3_landmark2;audio_production_landmark;building;landmark;military_only_production;military_production_building;select_special_building;siege_production_landmark;siegeable;town_center_or_landmark;wonder;wonder_castle_age"
"french","fr","fre_","landmark","fre_age3_wonders","landmark","3","red-palace","Red Palace","building_landmark_age2_la_chateau_rouge_fre","132787","True","3","age3_landmark1;audio_production_landmark;building;castle;defensive_structure;has_default_building_weapons;landmark;select_special_building;siegeable;town_bell_target;town_center_or_landmark;wonder;wonder_castle_age"
"french","fr","fre_","landmark","fre_age4","wonder","4","notre-dame","Notre Dame","building_wonder_age4_la_grande_cathedral_fre","177439","False","0","audio_production_landmark;building;select_special_building;siegeable;wonder;wonder_imperial_age"
"french","fr","fre_","landmark","fre_age4","regular","4","university","University","building_tech_university_control_fre","132746","False","0","building;research_building;scar_university;siegeable;university"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age1","dark_age","1","barracks","Barracks","building_unit_infantry_control_fre_ha_01","8422896","False","0","barracks;building;military_only_production;military_production_building;production_building;scar_barracks;siegeable"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age1","dark_age","1","capital-town-center","Capital Town Center","building_town_center_capital_fre_ha_01","7494087","False","0","building;defensive_structure;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;landmark;production_building;resource_drop_off;select_special_building;siegeable;town_bell_target;town_center;town_center_capital;town_center_or_landmark"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age1","dark_age","1","dock","Dock","building_unit_naval_fre_ha_01","4776413","False","0","building;military_only_production;naval_production_building;production_building;resource_drop_off;scar_dock;siegeable;trade_dock;trade_post"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age1","dark_age","1","farm","Farm","building_resource_farm_fre_ha_01","8755867","False","0","building;farm;farm_field;resource;siegeable"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age1","dark_age","1","house","House","building_house_control_fre_ha_01","7736434","False","0","building;house;scar_house;siegeable"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age1","dark_age","1","lumber-camp","Lumber Camp","building_econ_wood_control_fre_ha_01","4053323","False","0","building;economy_building;lumber_camp;resource_drop_off;scar_lumbercamp;siegeable"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age1","dark_age","1","mill","Mill","building_econ_food_control_fre_ha_01","4101858","False","0","building;economy_building;emits_herding_interest;gristmill;land_food_deposit_2_by_2;mill;resource_drop_off;scar_gristmill;siegeable"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age1","dark_age","1","mining-camp","Mining Camp","building_econ_mining_camp_control_fre_ha_01","4014122","False","0","building;economy_building;gold_mining_camp;mining_camp;resource_drop_off;scar_miningcamp;siegeable;stone_mining_camp"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age1","dark_age","1","outpost","Outpost","building_defense_outpost_fre_ha_01","3122169","False","0","building;defensive_structure;military;outpost;scar_outpost;siegeable;tower;town_bell_target"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age1","dark_age","1","palisade","Palisade","building_defense_palisade_fre_ha_01","7498415","False","0","building;defensive_structure;palisade_wall;palisade_wall_section;siegeable;wall"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age1","dark_age","1","palisade-gate","Palisade Gate","building_defense_palisade_gate_fre_ha_01","8819555","False","0","building;defensive_structure;gate;palisade_gate;siegeable;wall"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age1","dark_age","1","stable","Stable","building_unit_cavalry_control_fre_ha_01","3530678","False","0","building;military_only_production;military_production_building;packable_building;production_building;scar_stable;siegeable;stable"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age1","dark_age","1","town-center","Town Center","building_town_center_fre_ha_01","3209472","False","0","building;defensive_structure;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;production_building;resource_drop_off;scar_town_center;siegeable;town_bell_target;town_center;town_center_non_capital;town_center_or_landmark"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age1_wonders","landmark","1","chamber-of-commerce","Chamber of Commerce","building_landmark_age1_chamber_of_commerce_fre_ha_01","4910792","True","1","age1_landmark2;audio_production_landmark;building;economy_building;landmark;market_fre_discount;select_special_building;siegeable;town_center_or_landmark;trade_post;wonder;wonder_dark_age"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age1_wonders","landmark","1","school-of-cavalry","School of Cavalry","building_landmark_age1_casernes_centrales_fre_ha_01","2364827","True","1","age1_landmark1;audio_production_landmark;building;landmark;military_only_production;production_building;select_special_building;siegeable;stable;town_center_or_landmark;wonder;wonder_dark_age"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age2","regular","2","archery-range","Archery Range","building_unit_ranged_control_fre_ha_01","5383848","False","0","archery_range;building;military_only_production;military_production_building;production_building;scar_archeryrange;siegeable"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age2","regular","2","blacksmith","Blacksmith","building_tech_unit_infantry_control_fre_ha_01","7105093","False","0","blacksmith;building;research_building;scar_blacksmith;siegeable"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age2","regular","2","market","Market","building_econ_market_control_fre_ha_01","3090180","False","0","building;economy_building;exchange;market_keybinding;scar_market;siegeable;trade_post"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age2","regular","2","stone-wall","Stone Wall","building_defense_wall_fre_ha_01","5396352","False","0","building;defensive_structure;siegeable;stone_wall;stone_wall_section;wall"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age2","regular","2","stone-wall-gate","Stone Wall Gate","building_defense_wall_gate_fre_ha_01","5960907","False","0","building;defensive_structure;gate;siegeable;stone_gate;wall"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age2","regular","2","stone-wall-tower","Stone Wall Tower","building_defense_tower_fre_ha_01","3329586","False","0","building;defensive_structure;has_default_building_weapons;military;siegeable;stone_wall_tower;tower"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age2_wonders","landmark","2","guild-hall","Guild Hall","building_landmark_age2_guild_hall_fre_ha_01","8002900","True","2","age2_landmark2;audio_production_landmark;building;landmark;military_only_production;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_feudal_age"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age2_wonders","landmark","2","royal-institute","Royal Institute","building_landmark_age3_le_grande_university_fre_ha_01","2694641","True","2","age2_landmark1;audio_production_landmark;building;landmark;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_feudal_age"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age3","regular","3","keep","Keep","building_defense_keep_fre_ha_01","7159776","False","0","building;castle;defensive_structure;has_default_building_weapons;military;scar_keep;siegeable;town_bell_target"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age3","regular","3","monastery","Monastery","building_unit_religious_control_fre_ha_01","3361909","False","0","building;monastery;production_building;relic_dropoff;scar_monastery;select_all_monastery;siegeable"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age3","regular","3","siege-workshop","Siege Workshop","building_unit_siege_control_fre_ha_01","6121427","False","0","building;military_only_production;military_production_building;production_building;scar_siegeworkshop;siege_workshop;siegeable"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age3_wonders","landmark","3","college-of-artillery","College of Artillery","building_landmark_age3_ecole_de_poudre_a_canon_fre_ha_01","3621045","True","3","age3_landmark2;audio_production_landmark;building;landmark;military_only_production;military_production_building;production_building;select_special_building;siege_production_landmark;siegeable;town_center_or_landmark;wonder;wonder_castle_age"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age3_wonders","landmark","3","red-palace","Red Palace","building_landmark_age2_la_chateau_rouge_fre_ha_01","5998963","True","3","age3_landmark1;audio_production_landmark;building;castle;defensive_structure;has_default_building_weapons;landmark;select_special_building;siegeable;town_bell_target;town_center_or_landmark;wonder;wonder_castle_age"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age4","wonder","4","notre-dame","Notre Dame","building_wonder_age4_la_grande_cathedral_fre_ha_01","4045205","False","0","audio_production_landmark;building;select_special_building;siegeable;wonder;wonder_imperial_age"
"french_ha_01","je","fre_ha_01_","landmark","fre_ha_01_age4","regular","4","university","University","building_tech_university_control_fre_ha_01","3749500","False","0","building;research_building;scar_university;siegeable;university"
"hre","hr","hre_","landmark","hre_age1","dark_age","1","barracks","Barracks","building_unit_infantry_control_hre","134874","False","0","barracks;building;military_only_production;military_production_building;production_building;scar_barracks;siegeable"
"hre","hr","hre_","landmark","hre_age1","dark_age","1","capital-town-center","Capital Town Center","building_town_center_capital_hre","134869","False","0","building;defensive_structure;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;landmark;production_building;resource_drop_off;select_special_building;siegeable;town_bell_target;town_center;town_center_capital;town_center_or_landmark"
"hre","hr","hre_","landmark","hre_age1","dark_age","1","dock","Dock","building_unit_naval_hre","193147","False","0","building;military_only_production;monastery;naval_production_building;production_building;relic_dropoff;resource_drop_off;scar_dock;siegeable;trade_dock;trade_post"
"hre","hr","hre_","landmark","hre_age1","dark_age","1","farm","Farm","building_resource_farm_hre","134934","False","0","building;farm;farm_field;resource;siegeable"
"hre","hr","hre_","landmark","hre_age1","dark_age","1","house","House","building_house_control_hre","134790","False","0","building;house;scar_house;siegeable"
"hre","hr","hre_","landmark","hre_age1","dark_age","1","lumber-camp","Lumber Camp","building_econ_wood_control_hre","134785","False","0","building;economy_building;lumber_camp;resource_drop_off;scar_lumbercamp;siegeable"
"hre","hr","hre_","landmark","hre_age1","dark_age","1","mill","Mill","building_econ_food_control_hre","134765","False","0","building;economy_building;emits_herding_interest;gristmill;land_food_deposit_2_by_2;mill;resource_drop_off;scar_gristmill;siegeable"
"hre","hr","hre_","landmark","hre_age1","dark_age","1","mining-camp","Mining Camp","building_econ_mining_camp_control_hre","134781","False","0","building;economy_building;gold_mining_camp;mining_camp;resource_drop_off;scar_miningcamp;siegeable;stone_mining_camp"
"hre","hr","hre_","landmark","hre_age1","dark_age","1","outpost","Outpost","building_defense_outpost_hre","134924","False","0","building;defensive_structure;military;monastery;outpost;relic_dropoff;scar_outpost;siegeable;tower;town_bell_target"
"hre","hr","hre_","landmark","hre_age1","dark_age","1","palisade","Palisade","building_defense_palisade_hre","134925","False","0","building;defensive_structure;palisade_wall;palisade_wall_section;siegeable;wall"
"hre","hr","hre_","landmark","hre_age1","dark_age","1","palisade-gate","Palisade Gate","building_defense_palisade_gate_hre","134926","False","0","building;defensive_structure;gate;palisade_gate;siegeable;wall"
"hre","hr","hre_","landmark","hre_age1","dark_age","1","stable","Stable","building_unit_cavalry_control_hre","134871","False","0","building;military_only_production;military_production_building;packable_building;production_building;scar_stable;siegeable;stable"
"hre","hr","hre_","landmark","hre_age1","dark_age","1","town-center","Town Center","building_town_center_hre","178551","False","0","building;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;production_building;resource_drop_off;scar_town_center;siegeable;town_bell_target;town_center;town_center_non_capital;town_center_or_landmark"
"hre","hr","hre_","landmark","hre_age1_wonders","landmark","1","aachen-chapel","Aachen Chapel","building_landmark_age1_palantine_chapel_hre","134916","True","1","age1_landmark2;audio_production_landmark;building;land_food_deposit_4_by_4;landmark;resource_drop_off;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_dark_age"
"hre","hr","hre_","landmark","hre_age1_wonders","landmark","1","meinwerk-palace","Meinwerk Palace","building_landmark_age1_imperial_palace_of_paderborn_hre","134915","True","1","age1_landmark1;building;landmark;military_only_production;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_dark_age"
"hre","hr","hre_","landmark","hre_age2","regular","2","archery-range","Archery Range","building_unit_ranged_control_hre","134877","False","0","archery_range;building;military_only_production;military_production_building;production_building;scar_archeryrange;siegeable"
"hre","hr","hre_","landmark","hre_age2","regular","2","blacksmith","Blacksmith","building_tech_unit_infantry_control_hre","134806","False","0","blacksmith;building;research_building;scar_blacksmith;siegeable"
"hre","hr","hre_","landmark","hre_age2","regular","2","market","Market","building_econ_market_control_hre","134777","False","0","building;economy_building;exchange;market_keybinding;scar_market;siegeable;trade_post"
"hre","hr","hre_","landmark","hre_age2","regular","2","stone-wall","Stone Wall","building_defense_wall_hre","134929","False","0","building;defensive_structure;siegeable;stone_wall;stone_wall_section;wall"
"hre","hr","hre_","landmark","hre_age2","regular","2","stone-wall-gate","Stone Wall Gate","building_defense_wall_gate_hre","134930","False","0","building;defensive_structure;gate;siegeable;stone_gate;wall"
"hre","hr","hre_","landmark","hre_age2","regular","2","stone-wall-tower","Stone Wall Tower","building_defense_tower_hre","134927","False","0","building;defensive_structure;has_default_building_weapons;military;monastery;relic_dropoff;siegeable;stone_wall_tower;tower;town_bell_target"
"hre","hr","hre_","landmark","hre_age2_wonders","landmark","2","burgrave-palace","Burgrave Palace","building_landmark_age2_nuremberg_castle_hre","134918","True","2","age2_landmark2;audio_production_landmark;building;landmark;military_only_production;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_feudal_age"
"hre","hr","hre_","landmark","hre_age2_wonders","landmark","2","regnitz-cathedral","Regnitz Cathedral","building_landmark_age2_bamberg_cathedral_hre","134917","True","2","age2_landmark1;audio_production_landmark;building;land_food_deposit_4_by_4;landmark;monastery;production_building;relic_dropoff;select_all_monastery;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_feudal_age"
"hre","hr","hre_","landmark","hre_age3","regular","3","keep","Keep","building_defense_keep_hre","134923","False","0","building;castle;defensive_structure;has_default_building_weapons;military;monastery;relic_dropoff;scar_keep;siegeable;town_bell_target"
"hre","hr","hre_","landmark","hre_age3","regular","3","monastery","Monastery","building_unit_religious_control_hre","134904","False","0","building;land_food_deposit_4_by_4;monastery;production_building;relic_dropoff;scar_monastery;select_all_monastery;siegeable"
"hre","hr","hre_","landmark","hre_age3","regular","3","siege-workshop","Siege Workshop","building_unit_siege_control_hre","134911","False","0","building;military_only_production;military_production_building;production_building;scar_siegeworkshop;siege_workshop;siegeable"
"hre","hr","hre_","landmark","hre_age3_wonders","landmark","3","elzbach-palace","Elzbach Palace","building_landmark_age3_eltz_castle_hre","134919","True","3","age3_landmark1;audio_production_landmark;building;castle;has_default_building_weapons;landmark;monastery;relic_dropoff;select_special_building;siegeable;town_bell_target;town_center_or_landmark;wonder;wonder_castle_age"
"hre","hr","hre_","landmark","hre_age3_wonders","landmark","3","palace-of-swabia","Palace of Swabia","building_landmark_age3_hohenzollern_castle_hre","134920","True","3","age3_landmark2;audio_production_landmark;building;emits_herding_interest;has_default_building_weapons;land_food_deposit_4_by_4;landmark;production_building;resource_drop_off;select_special_building;siegeable;town_bell_target;town_center;town_center_non_capital;town_center_or_landmark;wonder;wonder_castle_age"
"hre","hr","hre_","landmark","hre_age4","wonder","4","great-palace-of-flensburg","Great Palace of Flensburg","building_wonder_age4_glucksburg_castle_hre","134921","False","0","audio_production_landmark;building;select_special_building;siegeable;wonder;wonder_imperial_age"
"hre","hr","hre_","landmark","hre_age4","regular","4","university","University","building_tech_university_control_hre","134864","False","0","building;research_building;scar_university;siegeable;university"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age1","dark_age","1","barracks","Barracks","building_unit_infantry_control_hre_ha_01","5043989","False","0","barracks;building;military_only_production;military_production_building;production_building;scar_barracks;siegeable"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age1","dark_age","1","capital-town-center","Capital Town Center","building_town_center_capital_hre_ha_01","3866901","False","0","building;defensive_structure;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;landmark;production_building;resource_drop_off;select_special_building;siegeable;town_bell_target;town_center;town_center_capital;town_center_or_landmark"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age1","dark_age","1","dock","Dock","building_unit_naval_hre_ha_01","7872861","False","0","building;military_only_production;monastery;naval_production_building;production_building;relic_dropoff;resource_drop_off;scar_dock;siegeable;trade_dock;trade_post"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age1","dark_age","1","farm","Farm","building_resource_farm_hre_ha_01","4947531","False","0","building;farm;farm_field;resource;siegeable"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age1","dark_age","1","house","House","building_house_control_hre_ha_01","2627505","False","0","building;house;scar_house;siegeable"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age1","dark_age","1","lumber-camp","Lumber Camp","building_econ_wood_control_hre_ha_01","3880744","False","0","building;economy_building;lumber_camp;resource_drop_off;scar_lumbercamp;siegeable"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age1","dark_age","1","mill","Mill","building_econ_food_control_hre_ha_01","7147465","False","0","building;economy_building;emits_herding_interest;gristmill;land_food_deposit_2_by_2;mill;resource_drop_off;scar_gristmill;siegeable"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age1","dark_age","1","mining-camp","Mining Camp","building_econ_mining_camp_control_hre_ha_01","4430561","False","0","building;economy_building;gold_mining_camp;mining_camp;resource_drop_off;scar_miningcamp;siegeable;stone_mining_camp"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age1","dark_age","1","outpost","Outpost","building_defense_outpost_hre_ha_01","8760924","False","0","building;defensive_structure;military;monastery;outpost;relic_dropoff;scar_outpost;siegeable;tower;town_bell_target"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age1","dark_age","1","palisade","Palisade","building_defense_palisade_hre_ha_01","5397326","False","0","building;defensive_structure;palisade_wall;palisade_wall_section;siegeable;wall"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age1","dark_age","1","palisade-gate","Palisade Gate","building_defense_palisade_gate_hre_ha_01","3708972","False","0","building;defensive_structure;gate;palisade_gate;siegeable;wall"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age1","dark_age","1","stable","Stable","building_unit_cavalry_control_hre_ha_01","2722040","False","0","building;military_only_production;military_production_building;packable_building;production_building;scar_stable;siegeable;stable"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age1","dark_age","1","town-center","Town Center","building_town_center_hre_ha_01","3039906","False","0","building;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;production_building;resource_drop_off;scar_town_center;siegeable;town_bell_target;town_center;town_center_non_capital;town_center_or_landmark"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age1_wonders","landmark","1","aachen-chapel","Aachen Chapel","building_landmark_age1_palantine_chapel_hre_ha_01","5278895","True","1","age1_landmark2;audio_production_landmark;building;land_food_deposit_4_by_4;landmark;resource_drop_off;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_dark_age"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age1_wonders","landmark","1","meinwerk-palace","Meinwerk Palace","building_landmark_age1_imperial_palace_of_paderborn_hre_ha_01","3127683","True","1","age1_landmark1;building;landmark;military_only_production;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_dark_age"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age2","regular","2","archery-range","Archery Range","building_unit_ranged_control_hre_ha_01","5195971","False","0","archery_range;building;military_only_production;military_production_building;production_building;scar_archeryrange;siegeable"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age2","regular","2","blacksmith","Blacksmith","building_tech_unit_infantry_control_hre_ha_01","8417413","False","0","blacksmith;building;research_building;scar_blacksmith;siegeable"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age2","regular","2","market","Market","building_econ_market_control_hre_ha_01","2332608","False","0","building;economy_building;exchange;market_keybinding;scar_market;siegeable;trade_post"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age2","regular","2","stone-wall","Stone Wall","building_defense_wall_hre_ha_01","7593884","False","0","building;defensive_structure;siegeable;stone_wall;stone_wall_section;wall"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age2","regular","2","stone-wall-gate","Stone Wall Gate","building_defense_wall_gate_hre_ha_01","2460499","False","0","building;defensive_structure;gate;siegeable;stone_gate;wall"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age2","regular","2","stone-wall-tower","Stone Wall Tower","building_defense_tower_hre_ha_01","5833938","False","0","building;defensive_structure;has_default_building_weapons;military;monastery;relic_dropoff;siegeable;stone_wall_tower;tower;town_bell_target"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age2_wonders","landmark","2","burgrave-palace","Burgrave Palace","building_landmark_age2_nuremberg_castle_hre_ha_01","8341568","True","2","age2_landmark2;audio_production_landmark;building;landmark;military_only_production;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_feudal_age"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age2_wonders","landmark","2","regnitz-cathedral","Regnitz Cathedral","building_landmark_age2_bamberg_cathedral_hre_ha_01","2581618","True","2","age2_landmark1;audio_production_landmark;building;land_food_deposit_4_by_4;landmark;monastery;production_building;relic_dropoff;select_all_monastery;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_feudal_age"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age3","regular","3","keep","Keep","building_defense_keep_hre_ha_01","4015152","False","0","building;castle;defensive_structure;has_default_building_weapons;military;monastery;relic_dropoff;scar_keep;siegeable;town_bell_target"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age3","regular","3","monastery","Monastery","building_unit_religious_control_hre_ha_01","5932520","False","0","building;monastery;production_building;relic_dropoff;scar_monastery;select_all_monastery;siegeable"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age3","regular","3","siege-workshop","Siege Workshop","building_unit_siege_control_hre_ha_01","3107368","False","0","building;military_only_production;military_production_building;production_building;scar_siegeworkshop;siege_workshop;siegeable"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age3_wonders","landmark","3","elzbach-palace","Elzbach Palace","building_landmark_age3_eltz_castle_hre_ha_01","5834401","True","3","age3_landmark1;audio_production_landmark;building;castle;has_default_building_weapons;landmark;monastery;relic_dropoff;select_special_building;siegeable;town_bell_target;town_center_or_landmark;wonder;wonder_castle_age"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age3_wonders","landmark","3","palace-of-swabia","Palace of Swabia","building_landmark_age3_hohenzollern_castle_hre_ha_01","6467235","True","3","age3_landmark2;audio_production_landmark;building;emits_herding_interest;has_default_building_weapons;land_food_deposit_4_by_4;landmark;production_building;resource_drop_off;select_special_building;siegeable;town_bell_target;town_center;town_center_non_capital;town_center_or_landmark;wonder;wonder_castle_age"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age4","wonder","4","great-palace-of-flensburg","Great Palace of Flensburg","building_wonder_age4_glucksburg_castle_hre_ha_01","5215864","False","0","audio_production_landmark;building;select_special_building;siegeable;wonder;wonder_imperial_age"
"hre_ha_01","od","hre_ha_01_","landmark","hre_ha_01_age4","regular","4","university","University","building_tech_university_control_hre_ha_01","8529539","False","0","building;research_building;scar_university;siegeable;university"
"japanese","ja","jpn_","landmark","jpn_age1","dark_age","1","barracks","Barracks","building_unit_infantry_jpn","8045373","False","0","barracks;building;military_only_production;military_production_building;production_building;scar_barracks;siegeable"
"japanese","ja","jpn_","landmark","jpn_age1","dark_age","1","capital-town-center","Capital Town Center","building_town_center_capital_jpn","5982052","False","0","building;defensive_structure;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;landmark;production_building;resource_drop_off;select_special_building;siegeable;town_bell_target;town_center;town_center_capital;town_center_or_landmark"
"japanese","ja","jpn_","landmark","jpn_age1","dark_age","1","dock","Dock","building_unit_naval_jpn","6657980","False","0","building;military_only_production;naval_production_building;production_building;resource_drop_off;scar_dock;siegeable;trade_dock;trade_post"
"japanese","ja","jpn_","landmark","jpn_age1","dark_age","1","farm","Farm","building_resource_farm_jpn","4382976","False","0","building;farm;farm_field;resource;siegeable"
"japanese","ja","jpn_","landmark","jpn_age1","dark_age","1","farmhouse","Farmhouse","building_house_jpn","3194372","False","0","building;economy_building;emits_herding_interest;gristmill;house;land_food_deposit_2_by_2;mill;resource_drop_off;scar_gristmill;scar_house;siegeable"
"japanese","ja","jpn_","landmark","jpn_age1","dark_age","1","forge","Forge","building_econ_mining_camp_jpn","6598132","False","0","blacksmith;building;economy_building;gold_mining_camp;mining_camp;research_building;resource_drop_off;scar_blacksmith;scar_miningcamp;siegeable;stone_mining_camp"
"japanese","ja","jpn_","landmark","jpn_age1","dark_age","1","lumber-camp","Lumber Camp","building_econ_wood_jpn","3435280","False","0","building;economy_building;lumber_camp;resource_drop_off;scar_lumbercamp;siegeable"
"japanese","ja","jpn_","landmark","jpn_age1","dark_age","1","outpost","Outpost","building_defense_outpost_jpn","2321424","False","0","building;defensive_structure;military;outpost;scar_outpost;siegeable;tower;town_bell_target"
"japanese","ja","jpn_","landmark","jpn_age1","dark_age","1","palisade","Palisade","building_defense_palisade_jpn","7342620","False","0","building;defensive_structure;palisade_wall;palisade_wall_section;siegeable;wall"
"japanese","ja","jpn_","landmark","jpn_age1","dark_age","1","palisade-gate","Palisade Gate","building_defense_palisade_gate_jpn","6602206","False","0","building;defensive_structure;gate;palisade_gate;siegeable;wall"
"japanese","ja","jpn_","landmark","jpn_age1","dark_age","1","stable","Stable","building_unit_cavalry_jpn","6561887","False","0","building;military_only_production;military_production_building;packable_building;production_building;scar_stable;siegeable;stable"
"japanese","ja","jpn_","landmark","jpn_age1","dark_age","1","town-center","Town Center","building_town_center_jpn","7057070","False","0","building;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;production_building;resource_drop_off;scar_town_center;siegeable;town_bell_target;town_center;town_center_non_capital;town_center_or_landmark"
"japanese","ja","jpn_","landmark","jpn_age1_wonders","landmark","1","koka-township","Koka Township","building_landmark_age1_shinobi_jpn","2122033","True","1","age1_landmark1;audio_production_landmark;building;landmark;military_only_production;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_dark_age"
"japanese","ja","jpn_","landmark","jpn_age1_wonders","landmark","1","kura-storehouse","Kura Storehouse","building_landmark_age1_storehouse_jpn","2122032","True","1","age1_landmark2;audio_production_landmark;building;economy_building;land_food_deposit_4_by_4;landmark;lumber_camp;mill;mine;mining_camp;resource_drop_off;select_special_building;siegeable;storehouse;town_bell_target;town_center_or_landmark;wonder;wonder_dark_age"
