"Blueprint","Status","CallCount","Files","FirstFile","FirstLine"
"unit_horseman_3_","MISSING","2","1","debug/cba_debug_leaver.scar","2157"
"unit_horseman_3_eng","FOUND","1","1","debug/cba_debug_leaver.scar","5151"
"unit_horseman_3_fre","FOUND","4","2","rewards.scar","3714"
"unit_horseman_4_","MISSING","3","2","cba.scar","2241"
"unit_horseman_4_eng","FOUND","1","1","debug/cba_debug_leaver.scar","5133"
"unit_horseman_4_mal","FOUND","8","3","cba.scar","1706"
"unit_janissary_","MISSING","1","1","cba.scar","2384"
"unit_janissary_3_","MISSING","1","1","debug/cba_debug_leaver.scar","2592"
"unit_janissary_4_","MISSING","1","1","debug/cba_debug_leaver.scar","2592"
"unit_javelin_","MISSING","2","1","cba.scar","2360"
"unit_javelin_3_","MISSING","2","1","debug/cba_debug_leaver.scar","2167"
"unit_javelin_4_","MISSING","2","1","debug/cba_debug_leaver.scar","2167"
"unit_jeanne_","MISSING","2","2","cba.scar","2354"
"unit_jeanne_1_","MISSING","1","1","debug/cba_debug_leaver.scar","2613"
"unit_jeanne_2_","MISSING","1","1","debug/cba_debug_leaver.scar","2613"
"unit_jeanne_3_","MISSING","1","1","debug/cba_debug_leaver.scar","2613"
"unit_jeanne_3_fre","MISSING","1","1","debug/cba_verify_military_pipeline.scar","156"
"unit_jeanne_4_","MISSING","1","1","debug/cba_debug_leaver.scar","2613"
"unit_kanabo_","MISSING","1","1","cba.scar","2452"
"unit_keshik_","MISSING","1","1","cba.scar","2376"
"unit_keshik_2_","MISSING","1","1","debug/cba_debug_leaver.scar","2585"
"unit_keshik_3_","MISSING","1","1","debug/cba_debug_leaver.scar","2585"
"unit_khaganate_great_trebuchet_merc_","MISSING","1","1","cba.scar","2462"
"unit_khaganate_horsearcher_","MISSING","1","1","cba.scar","2444"
"unit_khaganate_manatarms_china_","MISSING","1","1","cba.scar","2446"
"unit_khaganate_mangudai_","MISSING","1","1","cba.scar","2445"
"unit_khaganate_monk_rus_","MISSING","1","1","cba.scar","2448"
"unit_khaganate_nest_of_bees_","MISSING","1","1","cba.scar","2447"
"unit_khan_","MISSING","2","2","cba.scar","2353"
"unit_khan_1_","MISSING","1","1","debug/cba_debug_leaver.scar","2586"
"unit_khan_1_mon","FOUND","1","1","helpers/ags_blueprints.scar","435"
"unit_khan_2_chi","MISSING","1","1","debug/cba_verify_military_pipeline.scar","155"
"unit_king_1_abb","FOUND","1","1","helpers/ags_blueprints.scar","401"
"unit_king_1_abb_ha_01","FOUND","1","1","helpers/ags_blueprints.scar","572"
"unit_king_1_byz","FOUND","1","1","helpers/ags_blueprints.scar","718"
"unit_king_1_chi","FOUND","1","1","helpers/ags_blueprints.scar","265"
"unit_king_1_chi_ha_01","FOUND","1","1","helpers/ags_blueprints.scar","601"
"unit_king_1_eng","FOUND","1","1","helpers/ags_blueprints.scar","231"
"unit_king_1_fre","FOUND","1","1","helpers/ags_blueprints.scar","298"
"unit_king_1_fre_ha_01","FOUND","1","1","helpers/ags_blueprints.scar","629"
"unit_king_1_hre","FOUND","1","1","helpers/ags_blueprints.scar","332"
"unit_king_1_hre_ha_01","FOUND","1","1","helpers/ags_blueprints.scar","658"
"unit_king_1_jpn","FOUND","1","1","helpers/ags_blueprints.scar","686"
"unit_king_1_mal","FOUND","1","1","helpers/ags_blueprints.scar","503"
"unit_king_1_mon","FOUND","1","1","helpers/ags_blueprints.scar","436"
"unit_king_1_ott","FOUND","1","1","helpers/ags_blueprints.scar","536"
"unit_king_1_rus","FOUND","1","1","helpers/ags_blueprints.scar","366"
"unit_king_1_sul","FOUND","1","1","helpers/ags_blueprints.scar","471"
"unit_kipchak_","MISSING","1","1","cba.scar","2440"
"unit_knight_","MISSING","28","3","cba.scar","2354"
"unit_knight_2_","MISSING","2","1","debug/cba_debug_leaver.scar","2158"
"unit_knight_2_fre","FOUND","4","2","rewards.scar","3708"
"unit_knight_2_rus","FOUND","4","2","rewards.scar","3782"
"unit_knight_3_","MISSING","2","1","debug/cba_debug_leaver.scar","2158"
"unit_knight_3_eng","FOUND","1","1","debug/cba_debug_leaver.scar","5152"
"unit_knight_3_fre","FOUND","4","2","rewards.scar","3716"
"unit_knight_3_mon","FOUND","4","2","rewards.scar","3764"
"unit_knight_3_ott","FOUND","1","1","debug/cba_verify_military_pipeline.scar","270"
"unit_knight_3_rus","FOUND","4","2","rewards.scar","3790"
"unit_knight_4_","MISSING","5","2","cba.scar","2240"
"unit_knight_4_abb","FOUND","19","3","cba.scar","1692"
"unit_knight_4_abb_ha_01","FOUND","13","3","cba.scar","1694"
"unit_knight_4_byz","FOUND","13","3","cba.scar","1698"
"unit_knight_4_byz_ha_mac","FOUND","7","2","cba.scar","1699"
"unit_knight_4_chi","FOUND","13","3","cba.scar","1686"
"unit_knight_4_chi_ha_01","FOUND","13","3","cba.scar","1696"
"unit_knight_4_eng","FOUND","14","4","cba.scar","1685"
"unit_knight_4_fra","MISSING","1","1","debug/cba_debug_leaver.scar","5132"
"unit_knight_4_fre","FOUND","19","3","cba.scar","1687"
"unit_knight_4_fre_ha_01","FOUND","7","2","cba.scar","1695"
"unit_knight_4_hre","FOUND","14","4","cba.scar","1688"
"unit_knight_4_hre_ha_01","FOUND","13","3","cba.scar","1697"
"unit_knight_4_jpn","FOUND","13","3","cba.scar","1700"
"unit_knight_4_jpn_ha_sen","FOUND","7","2","cba.scar","1701"
"unit_knight_4_lan","FOUND","7","2","cba.scar","1702"
"unit_knight_4_mon","FOUND","13","3","cba.scar","1689"
"unit_knight_4_ott","FOUND","13","3","cba.scar","1693"
"unit_knight_4_rus","FOUND","13","3","cba.scar","1690"
"unit_knight_4_sul","FOUND","13","3","cba.scar","1691"
"unit_knight_4_sul_ha_tug","FOUND","7","2","cba.scar","1703"
"unit_knight_hospitaller_","MISSING","1","1","cba.scar","2428"
"unit_knight_hospitaller_4_","MISSING","1","1","cba.scar","2249"
"unit_knight_hospitaller_4_tem","FOUND","7","2","cba.scar","1704"
"unit_knight_templar_","MISSING","1","1","cba.scar","2429"
"unit_landsknecht_","MISSING","3","1","cba.scar","2403"
"unit_landsknecht_3_","MISSING","1","1","debug/cba_debug_leaver.scar","2565"
"unit_landsknecht_3_hre","FOUND","4","2","rewards.scar","3741"
"unit_landsknecht_mercenary_3_hre_cmp","FOUND","2","1","specials/ags_testing.scar","62"
"unit_limitanei_","MISSING","1","1","cba.scar","2407"
"unit_limitanei_2_","MISSING","1","1","debug/cba_debug_leaver.scar","2605"
"unit_limitanei_2_byz","MISSING","2","1","rewards/cba_rewards_arena.scar","313"
"unit_limitanei_3_","MISSING","1","1","debug/cba_debug_leaver.scar","2605"
"unit_limitanei_3_byz","MISSING","2","1","rewards/cba_rewards_arena.scar","321"
"unit_longbowman_","MISSING","1","1","cba.scar","2365"
"unit_longbowman_2_","MISSING","1","1","debug/cba_debug_leaver.scar","2576"
"unit_longbowman_3_","MISSING","1","1","debug/cba_debug_leaver.scar","2576"
"unit_longbowman_4_","MISSING","1","1","debug/cba_debug_leaver.scar","2576"
"unit_manatarms_","MISSING","25","3","cba.scar","2355"
"unit_manatarms_1_","MISSING","1","1","debug/cba_debug_leaver.scar","2159"
"unit_manatarms_1_eng","FOUND","4","2","rewards.scar","3649"
"unit_manatarms_2_","MISSING","2","1","debug/cba_debug_leaver.scar","2159"
"unit_manatarms_2_eng","FOUND","1","1","debug/cba_debug_leaver.scar","5152"
"unit_manatarms_2_hre","FOUND","4","2","rewards.scar","3733"
"unit_manatarms_3_","MISSING","5","2","cba.scar","2239"
"unit_manatarms_3_abb","FOUND","13","3","cba.scar","1669"
"unit_manatarms_3_abb_ha_01","FOUND","13","3","cba.scar","1671"
"unit_manatarms_3_byz","FOUND","13","3","cba.scar","1675"
"unit_manatarms_3_byz_ha_mac","FOUND","7","2","cba.scar","1676"
"unit_manatarms_3_chi","FOUND","13","3","cba.scar","1663"
"unit_manatarms_3_chi_ha_01","FOUND","13","3","cba.scar","1673"
"unit_manatarms_3_eng","FOUND","19","6","cba.scar","1662"
"unit_manatarms_3_fre","FOUND","19","3","cba.scar","1664"
"unit_manatarms_3_fre_ha_01","FOUND","7","2","cba.scar","1672"
"unit_manatarms_3_hre","FOUND","13","3","cba.scar","1665"
"unit_manatarms_3_hre_ha_01","FOUND","13","3","cba.scar","1674"
"unit_manatarms_3_mal","MISSING","1","1","debug/cba_debug_leaver.scar","5131"
"unit_manatarms_3_mon","FOUND","14","4","cba.scar","1666"
"unit_manatarms_3_mon_ha_gol","FOUND","7","2","cba.scar","1677"
"unit_manatarms_3_ott","FOUND","13","3","cba.scar","1670"
"unit_manatarms_3_rus","FOUND","13","3","cba.scar","1667"
"unit_manatarms_3_sul","FOUND","13","3","cba.scar","1668"
"unit_manatarms_3_sul_ha_tug","FOUND","7","2","cba.scar","1678"
"unit_manatarms_3_tem","FOUND","7","2","cba.scar","1679"
"unit_manatarms_4_","MISSING","2","1","debug/cba_debug_leaver.scar","2159"
"unit_manatarms_4_eng","FOUND","1","1","debug/cba_debug_leaver.scar","5152"
"unit_mangonel_","MISSING","12","2","cba.scar","2371"
"unit_mangonel_3_","MISSING","3","2","debug/cba_debug_leaver.scar","2162"
"unit_mangonel_3_abb","FOUND","1","1","gameplay/cba_siege_data.scar","341"
"unit_mangonel_3_abb_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","428"
"unit_mangonel_3_buildable_abb","FOUND","3","2","gameplay/cba_siege_data.scar","27"
"unit_mangonel_3_buildable_abb_ha_01","FOUND","2","2","gameplay/cba_siege_data.scar","30"
"unit_mangonel_3_byz","FOUND","1","1","gameplay/cba_siege_data.scar","504"
"unit_mangonel_3_byz_ha_mac","FOUND","1","1","gameplay/cba_siege_data.scar","569"
"unit_mangonel_3_chi","FOUND","5","3","gameplay/cba_siege_data.scar","276"
"unit_mangonel_3_chi_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","444"
"unit_mangonel_3_clocktower_chi","FOUND","1","1","gameplay/cba_siege_data.scar","285"
"unit_mangonel_3_double_mon","FOUND","2","1","gameplay/cba_siege_data.scar","372"
"unit_mangonel_3_eng","FOUND","7","5","debug/cba_debug_advanced_stress.scar","47"
"unit_mangonel_3_field_construct_mon","FOUND","2","1","gameplay/cba_siege_data.scar","35"
"unit_mangonel_3_fre","FOUND","5","3","gameplay/cba_siege_data.scar","296"
"unit_mangonel_3_fre_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","459"
"unit_mangonel_3_hre","FOUND","1","1","gameplay/cba_siege_data.scar","313"
"unit_mangonel_3_hre_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","476"
"unit_mangonel_3_jpn","FOUND","1","1","gameplay/cba_siege_data.scar","490"
"unit_mangonel_3_jpn_ha_sen","FOUND","1","1","gameplay/cba_siege_data.scar","583"
"unit_mangonel_3_mal","FOUND","1","1","gameplay/cba_siege_data.scar","397"
"unit_mangonel_3_mon","FOUND","1","1","gameplay/cba_siege_data.scar","357"
"unit_mangonel_3_mon_ha_gol","FOUND","1","1","gameplay/cba_siege_data.scar","519"
"unit_mangonel_3_ott","FOUND","1","1","gameplay/cba_siege_data.scar","411"
"unit_mangonel_3_rus","FOUND","1","1","gameplay/cba_siege_data.scar","327"
"unit_mangonel_3_sul","FOUND","1","1","gameplay/cba_siege_data.scar","383"
"unit_mangonel_3_sul_ha_tug","FOUND","1","1","gameplay/cba_siege_data.scar","597"
"unit_mangonel_3_tem","FOUND","1","1","gameplay/cba_siege_data.scar","555"
"unit_mangudai_","MISSING","1","1","cba.scar","2375"
"unit_mangudai_3_","MISSING","1","1","debug/cba_debug_leaver.scar","2584"
"unit_mangudai_4_","MISSING","1","1","debug/cba_debug_leaver.scar","2584"
"unit_mehter_","MISSING","1","1","cba.scar","2387"
"unit_mehter_3_","MISSING","1","1","debug/cba_debug_leaver.scar","2595"
"unit_militia_1_rus","FOUND","2","1","specials/ags_testing.scar","60"
"unit_militia_cmp_chi","FOUND","2","1","specials/ags_testing.scar","69"
"unit_monk_","MISSING","27","2","cba.scar","2381"
"unit_monk_1_hre","FOUND","3","2","helpers/ags_blueprints.scar","335"
"unit_monk_1_hre_ha_01","FOUND","1","1","helpers/ags_blueprints.scar","661"
"unit_monk_2_byz","FOUND","1","1","helpers/ags_blueprints.scar","721"
"unit_monk_2_byz_ha_mac","FOUND","1","1","helpers/ags_blueprints.scar","853"
"unit_monk_2_sul","FOUND","1","1","helpers/ags_blueprints.scar","474"
"unit_monk_2_sul_ha_tug","FOUND","1","1","helpers/ags_blueprints.scar","909"
"unit_monk_3_","MISSING","1","1","debug/cba_debug_leaver.scar","2569"
"unit_monk_3_abb","FOUND","2","2","cba.scar","2602"
"unit_monk_3_cambulance_abb_ha_01","FOUND","1","1","helpers/ags_blueprints.scar","576"
"unit_monk_3_chi","FOUND","1","1","helpers/ags_blueprints.scar","268"
"unit_monk_3_chi_ha_01","FOUND","1","1","helpers/ags_blueprints.scar","604"
"unit_monk_3_eng","FOUND","2","2","debug/cba_verify_military_pipeline.scar","268"
"unit_monk_3_fre","FOUND","1","1","helpers/ags_blueprints.scar","301"
"unit_monk_3_fre_ha_01","FOUND","1","1","helpers/ags_blueprints.scar","632"
"unit_monk_3_lan","FOUND","1","1","helpers/ags_blueprints.scar","789"
"unit_monk_3_mal","FOUND","1","1","helpers/ags_blueprints.scar","506"
"unit_monk_3_mon","FOUND","1","1","helpers/ags_blueprints.scar","438"
"unit_monk_3_mon_ha_gol","FOUND","1","1","helpers/ags_blueprints.scar","756"
"unit_monk_3_ott","FOUND","1","1","helpers/ags_blueprints.scar","539"
"unit_monk_3_rus","FOUND","1","1","helpers/ags_blueprints.scar","369"
"unit_monk_3_tem","FOUND","1","1","helpers/ags_blueprints.scar","821"
"unit_monk_buddhist_","MISSING","4","1","cba.scar","2490"
"unit_monk_buddhist_3_jpn","FOUND","1","1","helpers/ags_blueprints.scar","689"
"unit_monk_ikko_","MISSING","4","1","cba.scar","2490"
"unit_monk_ikko_3_jpn_ha_sen","FOUND","1","1","helpers/ags_blueprints.scar","881"
"unit_monk_shinto_","MISSING","4","1","cba.scar","2490"
"unit_mounted_samurai_","MISSING","1","1","cba.scar","2413"
"unit_mounted_samurai_3_","MISSING","1","1","debug/cba_debug_leaver.scar","2610"
"unit_musofadi_","MISSING","1","1","cba.scar","2361"
"unit_musofadi_3_","MISSING","2","1","debug/cba_debug_leaver.scar","2168"
"unit_naval_","MISSING","1","1","cba.scar","2472"
"unit_nest_of_bees_","MISSING","3","1","cba.scar","2371"
"unit_nest_of_bees_4_","MISSING","1","1","debug/cba_debug_leaver.scar","2581"
"unit_nest_of_bees_4_chi","FOUND","1","1","gameplay/cba_siege_data.scar","283"
"unit_nest_of_bees_4_chi_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","451"
"unit_nest_of_bees_4_clocktower_chi","FOUND","1","1","gameplay/cba_siege_data.scar","284"
"unit_official_","MISSING","1","1","cba.scar","2422"
"unit_onna_musha_","MISSING","1","1","cba.scar","2412"
"unit_onna_musha_3_","MISSING","1","1","debug/cba_debug_leaver.scar","2609"
"unit_ozutsu_","MISSING","3","1","cba.scar","2414"
"unit_ozutsu_4_","MISSING","1","1","debug/cba_debug_leaver.scar","2611"
"unit_palace_guard_","MISSING","3","1","cba.scar","2368"
"unit_palace_guard_3_","MISSING","1","1","debug/cba_debug_leaver.scar","2578"
"unit_palace_guard_4_","MISSING","1","1","debug/cba_debug_leaver.scar","2578"
"unit_raider_dane","FOUND","2","1","specials/ags_testing.scar","58"
"unit_ram_","MISSING","8","2","cba.scar","2460"
"unit_ram_3_","MISSING","2","1","debug/cba_debug_leaver.scar","2162"
"unit_ram_3_abb","FOUND","1","1","gameplay/cba_siege_data.scar","339"
"unit_ram_3_abb_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","425"
"unit_ram_3_byz","FOUND","2","1","gameplay/cba_siege_data.scar","502"
"unit_ram_3_chi","FOUND","1","1","gameplay/cba_siege_data.scar","273"
"unit_ram_3_chi_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","441"
"unit_ram_3_eng","FOUND","2","1","gameplay/cba_siege_data.scar","259"
"unit_ram_3_fre","FOUND","2","1","gameplay/cba_siege_data.scar","294"
"unit_ram_3_fre_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","457"
"unit_ram_3_hre","FOUND","1","1","gameplay/cba_siege_data.scar","311"
"unit_ram_3_hre_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","474"
"unit_ram_3_jpn","FOUND","2","1","gameplay/cba_siege_data.scar","488"
"unit_ram_3_mal","FOUND","1","1","gameplay/cba_siege_data.scar","395"
"unit_ram_3_mon","FOUND","2","1","gameplay/cba_siege_data.scar","355"
"unit_ram_3_ott","FOUND","1","1","gameplay/cba_siege_data.scar","409"
"unit_ram_3_rus","FOUND","1","1","gameplay/cba_siege_data.scar","325"
"unit_ram_3_sul","FOUND","2","1","gameplay/cba_siege_data.scar","381"
"unit_ram_tower_3_abb_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","426"
"unit_repeater_crossbowman_2_chi","FOUND","4","2","rewards.scar","3682"
"unit_ribauldequin_","MISSING","9","2","cba.scar","2492"
"unit_ribauldequin_4_","MISSING","2","1","debug/cba_debug_leaver.scar","2164"
"unit_ribauldequin_4_abb","FOUND","1","1","gameplay/cba_siege_data.scar","342"
"unit_ribauldequin_4_abb_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","429"
"unit_ribauldequin_4_byz","FOUND","2","1","gameplay/cba_siege_data.scar","505"
"unit_ribauldequin_4_double_mon","FOUND","2","1","gameplay/cba_siege_data.scar","373"
"unit_ribauldequin_4_eng","FOUND","2","1","gameplay/cba_siege_data.scar","263"
"unit_ribauldequin_4_fre","FOUND","2","1","gameplay/cba_siege_data.scar","297"
"unit_ribauldequin_4_fre_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","460"
"unit_ribauldequin_4_hre","FOUND","1","1","gameplay/cba_siege_data.scar","314"
"unit_ribauldequin_4_hre_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","477"
"unit_ribauldequin_4_jpn","FOUND","2","1","gameplay/cba_siege_data.scar","491"
"unit_ribauldequin_4_mal","FOUND","1","1","gameplay/cba_siege_data.scar","398"
"unit_ribauldequin_4_mon","FOUND","2","1","gameplay/cba_siege_data.scar","358"
"unit_ribauldequin_4_nrm","FOUND","2","1","gameplay/cba_siege_data.scar","289"
"unit_ribauldequin_4_ott","FOUND","1","1","gameplay/cba_siege_data.scar","412"
"unit_ribauldequin_4_royal_fre","FOUND","1","1","gameplay/cba_siege_data.scar","306"
"unit_ribauldequin_4_royal_fre_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","469"
"unit_ribauldequin_4_rus","FOUND","1","1","gameplay/cba_siege_data.scar","328"
"unit_ribauldequin_4_sul","FOUND","2","1","gameplay/cba_siege_data.scar","384"
"unit_rus_tribute_","MISSING","1","1","cba.scar","2441"
"unit_samurai_","MISSING","3","1","cba.scar","2411"
"unit_samurai_3_","MISSING","2","2","cba.scar","2245"
"unit_samurai_3_jpn","FOUND","15","4","cba.scar","1683"
"unit_samurai_3_jpn_ha_sen","FOUND","7","2","cba.scar","1684"
"unit_samurai_4_","MISSING","1","1","debug/cba_debug_leaver.scar","2608"
"unit_scout_1_","MISSING","1","1","debug/cba_debug_leaver.scar","2569"
"unit_scout_1_abb","FOUND","1","1","helpers/ags_blueprints.scar","400"
"unit_scout_1_abb_ha_01","FOUND","1","1","helpers/ags_blueprints.scar","571"
"unit_scout_1_byz","FOUND","1","1","helpers/ags_blueprints.scar","717"
"unit_scout_1_byz_ha_mac","FOUND","1","1","helpers/ags_blueprints.scar","849"
"unit_scout_1_chi","FOUND","1","1","helpers/ags_blueprints.scar","264"
"unit_scout_1_chi_ha_01","FOUND","1","1","helpers/ags_blueprints.scar","600"
"unit_scout_1_eng","FOUND","1","1","helpers/ags_blueprints.scar","230"
"unit_scout_1_fre","FOUND","1","1","helpers/ags_blueprints.scar","297"
"unit_scout_1_fre_ha_01","FOUND","1","1","helpers/ags_blueprints.scar","628"
"unit_scout_1_hre","FOUND","1","1","helpers/ags_blueprints.scar","331"
"unit_scout_1_hre_ha_01","FOUND","1","1","helpers/ags_blueprints.scar","657"
"unit_scout_1_jpn","FOUND","1","1","helpers/ags_blueprints.scar","685"
"unit_scout_1_jpn_ha_sen","FOUND","1","1","helpers/ags_blueprints.scar","877"
"unit_scout_1_lan","FOUND","1","1","helpers/ags_blueprints.scar","785"
"unit_scout_1_mal","FOUND","1","1","helpers/ags_blueprints.scar","502"
"unit_scout_1_ott","FOUND","1","1","helpers/ags_blueprints.scar","535"
"unit_scout_1_rus","FOUND","1","1","helpers/ags_blueprints.scar","365"
"unit_scout_1_stables_mon_ha_gol","FOUND","1","1","helpers/ags_blueprints.scar","752"
"unit_scout_1_sul","FOUND","1","1","helpers/ags_blueprints.scar","470"
"unit_scout_1_sul_ha_tug","FOUND","1","1","helpers/ags_blueprints.scar","905"
"unit_scout_1_tem","FOUND","1","1","helpers/ags_blueprints.scar","817"
"unit_serjeant_","MISSING","1","1","cba.scar","2433"
"unit_shield_villager_cmp_eng","FOUND","2","1","specials/ags_testing.scar","66"
"unit_shield_villager_cmp_fre","FOUND","2","1","specials/ags_testing.scar","63"
"unit_shieldwall_hastings_cmp_eng","FOUND","2","1","specials/ags_testing.scar","67"
"unit_siege_","MISSING","2","1","cba.scar","2492"
"unit_siege_culverin_","MISSING","1","1","cba.scar","2467"
"unit_siege_culverin_4_lan","FOUND","1","1","gameplay/cba_siege_data.scar","543"
"unit_siege_mangonel_","MISSING","1","1","cba.scar","2466"
"unit_siege_mangonel_3_lan","FOUND","1","1","gameplay/cba_siege_data.scar","541"
"unit_siege_springald_3_lan","FOUND","9","2","cba.scar","2539"
"unit_siege_tower_","MISSING","5","2","cba.scar","2492"
"unit_siege_tower_3","FOUND","1","1","gameplay/cba_siege_data.scar","549"
"unit_siege_tower_3_","MISSING","1","1","debug/cba_debug_leaver.scar","2568"
"unit_siege_tower_3_abb","FOUND","1","1","gameplay/cba_siege_data.scar","351"
"unit_siege_tower_3_abb_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","438"
"unit_siege_tower_3_byz","FOUND","1","1","gameplay/cba_siege_data.scar","512"
"unit_siege_tower_3_byz_ha_mac","FOUND","1","1","gameplay/cba_siege_data.scar","577"
"unit_siege_tower_3_chi","FOUND","1","1","gameplay/cba_siege_data.scar","290"
"unit_siege_tower_3_chi_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","453"
"unit_siege_tower_3_eng","FOUND","1","1","gameplay/cba_siege_data.scar","270"
"unit_siege_tower_3_fre","FOUND","1","1","gameplay/cba_siege_data.scar","307"
"unit_siege_tower_3_fre_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","470"
"unit_siege_tower_3_hre","FOUND","1","1","gameplay/cba_siege_data.scar","321"
"unit_siege_tower_3_hre_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","484"
"unit_siege_tower_3_jpn","FOUND","1","1","gameplay/cba_siege_data.scar","498"
"unit_siege_tower_3_jpn_ha_sen","FOUND","1","1","gameplay/cba_siege_data.scar","591"
"unit_siege_tower_3_mal","FOUND","1","1","gameplay/cba_siege_data.scar","405"
"unit_siege_tower_3_mon","FOUND","1","1","gameplay/cba_siege_data.scar","377"
"unit_siege_tower_3_mon_ha_gol","FOUND","1","1","gameplay/cba_siege_data.scar","535"
"unit_siege_tower_3_ott","FOUND","1","1","gameplay/cba_siege_data.scar","420"
"unit_siege_tower_3_rus","FOUND","1","1","gameplay/cba_siege_data.scar","335"
"unit_siege_tower_3_sul","FOUND","1","1","gameplay/cba_siege_data.scar","391"
"unit_siege_tower_3_sul_ha_tug","FOUND","1","1","gameplay/cba_siege_data.scar","605"
"unit_siege_tower_3_tem","FOUND","1","1","gameplay/cba_siege_data.scar","563"
"unit_siege_trebuchet_","MISSING","1","1","cba.scar","2468"
"unit_siege_trebuchet_4_cw_lan","FOUND","1","1","gameplay/cba_siege_data.scar","546"
"unit_siege_workshop_ram_","MISSING","1","1","cba.scar","2465"
"unit_siege_workshop_ram_3_lan","FOUND","1","1","gameplay/cba_siege_data.scar","539"
"unit_sipahi_","MISSING","3","1","cba.scar","2385"
"unit_sipahi_3_","MISSING","1","1","debug/cba_debug_leaver.scar","2593"
"unit_sipahi_4_","MISSING","1","1","debug/cba_debug_leaver.scar","2593"
"unit_spearman_","MISSING","7","2","cba.scar","2362"
"unit_spearman_1_","MISSING","2","1","debug/cba_debug_leaver.scar","2155"
"unit_spearman_1_abb","FOUND","9","3","debug/cba_debug_coverage.scar","81"
"unit_spearman_1_byz","FOUND","4","1","rewards/cba_rewards_arena.scar","306"
"unit_spearman_1_chi","FOUND","4","2","rewards.scar","3675"
"unit_spearman_1_eng","MISSING","13","5","debug/cba_debug_ai_behavior.scar","106"
"unit_spearman_1_fre","FOUND","4","2","rewards.scar","3701"
"unit_spearman_1_hre","FOUND","4","2","rewards.scar","3726"
"unit_spearman_1_jpn","FOUND","4","1","rewards/cba_rewards_arena.scar","282"
"unit_spearman_1_mal","FOUND","8","2","rewards.scar","3850"
"unit_spearman_1_mon","FOUND","4","2","rewards.scar","3751"
"unit_spearman_1_ott","FOUND","4","2","rewards.scar","3875"
"unit_spearman_1_rus","FOUND","4","2","rewards.scar","3775"
"unit_spearman_1_sul","FOUND","4","2","rewards.scar","3800"
"unit_spearman_2_","MISSING","2","1","debug/cba_debug_leaver.scar","2155"
"unit_spearman_2_sul","FOUND","4","2","rewards.scar","3807"
"unit_spearman_3_","MISSING","2","1","debug/cba_debug_leaver.scar","2155"
"unit_spearman_4_","MISSING","2","1","debug/cba_debug_leaver.scar","2155"
"unit_springald_","MISSING","8","2","cba.scar","2492"
"unit_springald_3_","MISSING","2","1","debug/cba_debug_leaver.scar","2162"
"unit_springald_3_abb","FOUND","1","1","gameplay/cba_siege_data.scar","340"
"unit_springald_3_abb_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","427"
"unit_springald_3_buildable_abb","FOUND","3","2","gameplay/cba_siege_data.scar","26"
"unit_springald_3_buildable_abb_ha_01","FOUND","2","2","gameplay/cba_siege_data.scar","29"
"unit_springald_3_byz","FOUND","1","1","gameplay/cba_siege_data.scar","503"
"unit_springald_3_byz_ha_mac","FOUND","1","1","gameplay/cba_siege_data.scar","568"
"unit_springald_3_chi","FOUND","5","3","gameplay/cba_siege_data.scar","275"
"unit_springald_3_chi_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","443"
"unit_springald_3_clocktower_chi","FOUND","1","1","gameplay/cba_siege_data.scar","286"
"unit_springald_3_double_mon","FOUND","2","1","gameplay/cba_siege_data.scar","371"
"unit_springald_3_eng","FOUND","4","4","debug/cba_debug_advanced_stress.scar","42"
"unit_springald_3_field_construct_mon","FOUND","4","2","cba.scar","1229"
"unit_springald_3_fre","FOUND","5","3","gameplay/cba_siege_data.scar","295"
"unit_springald_3_fre_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","458"
"unit_springald_3_hre","FOUND","5","3","gameplay/cba_siege_data.scar","312"
"unit_springald_3_hre_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","475"
"unit_springald_3_jpn","FOUND","1","1","gameplay/cba_siege_data.scar","489"
"unit_springald_3_jpn_ha_sen","FOUND","1","1","gameplay/cba_siege_data.scar","582"
"unit_springald_3_mal","FOUND","1","1","gameplay/cba_siege_data.scar","396"
"unit_springald_3_mon","FOUND","5","3","gameplay/cba_siege_data.scar","356"
"unit_springald_3_mon_ha_gol","FOUND","1","1","gameplay/cba_siege_data.scar","518"
