"Subsystem","File","FileName","Function","Params","Line","Visibility","FileRole"
"debug","debug/cba_debug_stress.scar","cba_debug_stress.scar","_Stress_StageHeader","num, name","42","private","debug"
"debug","debug/cba_debug_stress.scar","cba_debug_stress.scar","_Stress_Stage1_CoreSystem","","51","private","debug"
"debug","debug/cba_debug_stress.scar","cba_debug_stress.scar","_Stress_Stage2_Blueprints","","79","private","debug"
"debug","debug/cba_debug_stress.scar","cba_debug_stress.scar","_Stress_Stage3_Rewards","","156","private","debug"
"debug","debug/cba_debug_stress.scar","cba_debug_stress.scar","_Stress_Stage4_Economy","","185","private","debug"
"debug","debug/cba_debug_stress.scar","cba_debug_stress.scar","_Stress_Stage5_PopAge","","226","private","debug"
"debug","debug/cba_debug_stress.scar","cba_debug_stress.scar","_Stress_Stage6_WinConditions","","258","private","debug"
"debug","debug/cba_debug_stress.scar","cba_debug_stress.scar","_Stress_Stage7_Restrictions","","283","private","debug"
"debug","debug/cba_debug_stress.scar","cba_debug_stress.scar","_Stress_Stage8_PlayerState","","458","private","debug"
"debug","debug/cba_debug_stress.scar","cba_debug_stress.scar","_Stress_FinalReport","","509","private","debug"
"debug","debug/cba_debug_stress.scar","cba_debug_stress.scar","Debug_StressTest","","535","public","debug"
"debug","debug/cba_debug_stress.scar","cba_debug_stress.scar","_Stress_Run2","","553","private","debug"
"debug","debug/cba_debug_stress.scar","cba_debug_stress.scar","_Stress_Run3","","557","private","debug"
"debug","debug/cba_debug_stress.scar","cba_debug_stress.scar","_Stress_Run4","","561","private","debug"
"debug","debug/cba_debug_stress.scar","cba_debug_stress.scar","_Stress_Run5","","565","private","debug"
"debug","debug/cba_debug_stress.scar","cba_debug_stress.scar","_Stress_Run6","","569","private","debug"
"debug","debug/cba_debug_stress.scar","cba_debug_stress.scar","_Stress_Run7","","573","private","debug"
"debug","debug/cba_debug_stress.scar","cba_debug_stress.scar","_Stress_Run8","","577","private","debug"
"debug","debug/cba_debug_stress.scar","cba_debug_stress.scar","Debug_StressStage","n","582","public","debug"
"debug","debug/cba_debug_stress.scar","cba_debug_stress.scar","Debug_SiegeLimitStressTest","","608","public","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugPrompt_BuildXaml","","36","local","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugPrompt_EnsurePanel","","122","local","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugPrompt_UpdateDC","","153","local","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugPrompt_Show","","159","local","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugPrompt_Hide","","166","local","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugPrompt_ClickA","","177","private","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugPrompt_ClickB","","181","private","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugPrompt_ClickC","","185","private","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugPrompt_ClickD","","189","private","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugPrompt_Resolve","choice_index","197","private","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugPrompt_PollTimeout","","242","private","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","Debug_AskYesNo","question, on_answer, timeout, default_answer, detail","275","public","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","Debug_AskChoice","question, choices, on_answer, timeout, default_choice, detail","350","public","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","Debug_Answer","value","429","public","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","Debug_DismissPrompt","","466","public","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugPrompt_Cleanup","","484","private","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","Debug_InteractiveCheck_Precache","","511","public","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugPC_OnConfirm","choice","588","private","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugPC_OnChoice","choice","600","private","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","Debug_InteractiveCheck_KeepState","","626","public","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugKS_NextPlayer","","643","private","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugKS_OnAnswer","choice","701","private","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugKS_NextPlayer_Scheduled","","714","private","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","Debug_InteractiveCheck_SiegeLimitUI","","724","public","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugSLUI_AskConfirm","","768","private","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugSLUI_OnAnswer","choice","778","private","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","Debug_InteractiveChecks","","796","public","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugIC_RunPrecache","","813","private","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugIC_WaitForIdle","","828","private","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugIC_RunKeepState","","846","private","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugIC_RunSiegeUI","","851","private","debug"
"debug","debug/cba_debug_ui_prompts.scar","cba_debug_ui_prompts.scar","_DebugIC_Finish","","856","private","debug"
"debug","debug/cba_debug_validation.scar","cba_debug_validation.scar","_Debug_Phase0_Boot","","16","private","debug"
"debug","debug/cba_debug_validation.scar","cba_debug_validation.scar","_Debug_Phase1_Config","","65","private","debug"
"debug","debug/cba_debug_validation.scar","cba_debug_validation.scar","_Debug_Phase2_Runtime","","129","private","debug"
"debug","debug/cba_debug_validation.scar","cba_debug_validation.scar","_Debug_Phase3_Data","","265","private","debug"
"debug","debug/cba_debug_validation.scar","cba_debug_validation.scar","_Debug_Phase4_Endstate","","667","private","debug"
"debug","debug/cba_debug_validation.scar","cba_debug_validation.scar","_Debug_Phase5_Limits","","716","private","debug"
"debug","debug/cba_debug_validation.scar","cba_debug_validation.scar","_Debug_FinalReport","","761","private","debug"
"debug","debug/cba_debug_validation.scar","cba_debug_validation.scar","Debug_FullValidation","","806","public","debug"
"debug","debug/cba_debug_validation.scar","cba_debug_validation.scar","_Debug_FullValidation_Phase1","","822","private","debug"
"debug","debug/cba_debug_validation.scar","cba_debug_validation.scar","_Debug_FullValidation_Phase2","","826","private","debug"
"debug","debug/cba_debug_validation.scar","cba_debug_validation.scar","_Debug_FullValidation_Phase3","","830","private","debug"
"debug","debug/cba_debug_validation.scar","cba_debug_validation.scar","_Debug_FullValidation_Phase4","","834","private","debug"
"debug","debug/cba_debug_validation.scar","cba_debug_validation.scar","_Debug_FullValidation_Phase5","","838","private","debug"
"debug","debug/cba_debug_validation.scar","cba_debug_validation.scar","Debug_LimitEnforcementValidator","","847","public","debug"
"debug","debug/cba_debug_validation.scar","cba_debug_validation.scar","Debug_LimitEnforcementValidator","","865","public","debug"
"debug","debug/cba_debug_validation.scar","cba_debug_validation.scar","Debug_FactionMapDiagnostic","","892","public","debug"
"debug","debug/cba_debug_validation.scar","cba_debug_validation.scar","_fmd_test","name, pass, detail","903","local","debug"
"debug","debug/cba_debug_validation.scar","cba_debug_validation.scar","_fmd_try_resolve","civ, key","1073","local","debug"
"debug","debug/cba_debug_validation.scar","cba_debug_validation.scar","Debug_VerifyDynastiesData","","1266","public","debug"
"debug","debug/cba_debug_validation.scar","cba_debug_validation.scar","_test","name, pass, detail","1277","local","debug"
"debug","debug/cba_debug_validation.scar","cba_debug_validation.scar","_reward_has_thresholds","civ, third_threshold","1414","local","debug"
"debug","debug/cba_verify_military_pipeline.scar","cba_verify_military_pipeline.scar","LeaverVerify_HeroBehavior","","37","public","core"
"debug","debug/cba_verify_military_pipeline.scar","cba_verify_military_pipeline.scar","LeaverVerify_ElephantMapping","","90","public","core"
"debug","debug/cba_verify_military_pipeline.scar","cba_verify_military_pipeline.scar","LeaverVerify_MilitaryRoutes","","146","public","core"
"debug","debug/cba_verify_military_pipeline.scar","cba_verify_military_pipeline.scar","LeaverVerify_StatsConsistency","","187","public","core"
"debug","debug/cba_verify_military_pipeline.scar","cba_verify_military_pipeline.scar","LeaverVerify_NoHiddenTransfers","","261","public","core"
"debug","debug/cba_verify_military_pipeline.scar","cba_verify_military_pipeline.scar","LeaverVerify_AutoRunAll","","299","public","core"
"gameplay","gameplay/ags_auto_population.scar","ags_auto_population.scar","AGS_PopulationAutomatic_UpdateModuleSettings","","38","public","core"
"gameplay","gameplay/ags_auto_population.scar","ags_auto_population.scar","AGS_PopulationAutomatic_EarlyInitializations","","46","public","core"
"gameplay","gameplay/ags_auto_population.scar","ags_auto_population.scar","AGS_PopulationAutomatic_PresetFinalize","","52","public","core"
"gameplay","gameplay/ags_auto_population.scar","ags_auto_population.scar","AGS_PopulationAutomatic_CompensateInnate","","65","public","core"
"gameplay","gameplay/ags_auto_population.scar","ags_auto_population.scar","AGS_PopulationAutomatic_NormalizeStartCap","player","82","public","core"
"gameplay","gameplay/ags_auto_population.scar","ags_auto_population.scar","AGS_PopulationAutomatic_ApplyStartCaps","","96","public","core"
"gameplay","gameplay/ags_auto_population.scar","ags_auto_population.scar","AGS_IncreasePopulation","","104","public","core"
"gameplay","gameplay/ags_auto_population.scar","ags_auto_population.scar","AGS_AutoPopulationStart","","129","public","core"
"gameplay","gameplay/ags_auto_population.scar","ags_auto_population.scar","AGS_PopulationAutomatic_ReconcileCapDrift","","171","public","core"
"gameplay","gameplay/ags_auto_population.scar","ags_auto_population.scar","AGS_AutoPop_BuildForbiddenBPSet","","215","public","core"
"gameplay","gameplay/ags_auto_population.scar","ags_auto_population.scar","AGS_AutoPop_ScheduleDeferredReconcile","reason","234","public","core"
"gameplay","gameplay/ags_auto_population.scar","ags_auto_population.scar","AGS_AutoPop_RunDeferredReconcile","","242","public","core"
"gameplay","gameplay/ags_auto_population.scar","ags_auto_population.scar","AGS_AutoPop_OnConstructionComplete","context","250","public","core"
"gameplay","gameplay/ags_auto_population.scar","ags_auto_population.scar","AGS_AutoPop_OnEntityKilled","context","265","public","core"
"gameplay","gameplay/ags_auto_resources.scar","ags_auto_resources.scar","AGS_AutoResources_UpdateModuleSettings","","18","public","core"
"gameplay","gameplay/ags_auto_resources.scar","ags_auto_resources.scar","AGS_AutoResources_PresetFinalize","","24","public","core"
"gameplay","gameplay/ags_auto_resources.scar","ags_auto_resources.scar","AGS_AutoResources","","35","public","core"
"gameplay","gameplay/ags_auto_resources.scar","ags_auto_resources.scar","AGS_Toggle_EconBuildings","","75","public","core"
"gameplay","gameplay/ags_game_rates.scar","ags_game_rates.scar","AGS_GameRates_UpdateModuleSettings","","20","public","core"
"gameplay","gameplay/ags_game_rates.scar","ags_game_rates.scar","AGS_GameRates_PresetFinalize","","27","public","core"
"gameplay","gameplay/ags_game_rates.scar","ags_game_rates.scar","AGS_GameRates_ApplyBonus","bps","38","public","core"
"gameplay","gameplay/ags_game_rates.scar","ags_game_rates.scar","AGS_GameRates_ApplyModifier","player_id, modifier_ebp, modifier_type, modifier_value","51","public","core"
"gameplay","gameplay/ags_gather_rates.scar","ags_gather_rates.scar","AGS_GatherRates_UpdateModuleSettings","","19","public","core"
"gameplay","gameplay/ags_gather_rates.scar","ags_gather_rates.scar","AGS_GatherRates_PresetFinalize","","26","public","core"
"gameplay","gameplay/ags_gather_rates.scar","ags_gather_rates.scar","AGS_GatherRates_ApplyBonus","bps","36","public","core"
"gameplay","gameplay/ags_gather_rates.scar","ags_gather_rates.scar","AGS_GatherRates_ApplyModifier","player_id, modifier_ebp, modifier_type, modifier_value","51","public","core"
"gameplay","gameplay/ags_handicaps.scar","ags_handicaps.scar","AGS_Handicaps_UpdateModuleSettings","","30","public","core"
"gameplay","gameplay/ags_handicaps.scar","ags_handicaps.scar","AGS_Handicaps_PresetFinalize","","37","public","core"
"gameplay","gameplay/ags_handicaps.scar","ags_handicaps.scar","AGS_Handicaps_ApplyPerPlayer","","46","public","core"
"gameplay","gameplay/ags_handicaps.scar","ags_handicaps.scar","AGS_Handicaps_ApplyWorkerBonus","bps","62","public","core"
"gameplay","gameplay/ags_handicaps.scar","ags_handicaps.scar","AGS_Handicaps_ApplyMilitaryBonus","bps","85","public","core"
"gameplay","gameplay/ags_handicaps.scar","ags_handicaps.scar","AGS_Handicaps_ApplyModifier","player_id, modifier_ebp, modifier_type, modifier_value","105","public","core"
"gameplay","gameplay/ags_handicaps.scar","ags_handicaps.scar","AGS_Handicaps_AddModifier","player_id, modifier_ebp, modifier_type, modifier_value","108","public","core"
"gameplay","gameplay/ags_handicaps.scar","ags_handicaps.scar","AGS_Handicaps_CreateListFrom","slots","113","public","core"
"gameplay","gameplay/ags_handicaps.scar","ags_handicaps.scar","AGS_Handicaps_ToRaw","perc_value","126","public","core"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_ShouldTraceUpdateFlow","","53","local","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","get_current","p","147","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","get_max","p","148","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","is_active","","149","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","get_current","p","160","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","get_max","p","161","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","is_active","","162","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","get_current","p","173","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","get_max","p","174","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","is_active","","175","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","get_current","p","187","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","get_max","p","188","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","is_active","","189","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_UpdateModuleSettings","","202","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_EarlyInitializations","","215","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_OnPlay","","219","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_OnGameRestore","","243","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_OnGameOver","","249","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_OnPlayerDefeated","player, reason","262","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_DeferUpdate","reason","274","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_OnConstructionComplete","context","290","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_OnBuildItemComplete","context","294","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_OnEntityKilled","context","298","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_OnSquadKilled","context","302","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_GetColors","current, max","312","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_HexToByte","two","331","local","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_ClampByte","v","335","local","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_Lerp","a, b, t","341","local","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_Clamp01","v","345","local","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_AnimProgress","left, total, min_start","351","local","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_BlendRGB","base_rgb, target_rgb, t","373","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_BlendARGB","base_argb, target_argb, t","389","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_BuildSnapshot","dc","408","local","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_LogRecreate","reason, detail","420","local","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_Update","","441","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_AnimTick","","574","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_BoostRGB","base_rgb, factor","654","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_BoostARGB","base_argb, factor","673","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_ApplyMargin","","692","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_Show","show_ui","712","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_RecreateUI","reason, detail","727","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_CreateAndUpdateUI","","740","public","ui"
"gameplay","gameplay/ags_limits_ui.scar","ags_limits_ui.scar","AGS_LimitsUI_CreateUI","reason","748","public","ui"
"gameplay","gameplay/ags_no_dock.scar","ags_no_dock.scar","AGS_NoDock_UpdateModuleSettings","","26","public","core"
"gameplay","gameplay/ags_no_dock.scar","ags_no_dock.scar","AGS_NoDock_PresetFinalize","","33","public","core"
"gameplay","gameplay/ags_no_dock.scar","ags_no_dock.scar","AGS_NoWall_UpdateModuleSettings","","41","public","core"
"gameplay","gameplay/ags_no_dock.scar","ags_no_dock.scar","AGS_NoWall_PresetFinalize","","48","public","core"
"gameplay","gameplay/ags_no_dock.scar","ags_no_dock.scar","AGS_NoSiege_UpdateModuleSettings","","56","public","core"
"gameplay","gameplay/ags_no_dock.scar","ags_no_dock.scar","AGS_NoSiege_PresetFinalize","","63","public","core"
"gameplay","gameplay/ags_no_dock.scar","ags_no_dock.scar","AGS_NoArsenal_UpdateModuleSettings","","70","public","core"
"gameplay","gameplay/ags_no_dock.scar","ags_no_dock.scar","AGS_NoArsenal_PresetFinalize","","77","public","core"
"gameplay","gameplay/ags_no_dock.scar","ags_no_dock.scar","AGS_NoDock_Lock","","86","public","core"
"gameplay","gameplay/ags_no_dock.scar","ags_no_dock.scar","AGS_NoWall_Lock","","93","public","core"
"gameplay","gameplay/ags_no_dock.scar","ags_no_dock.scar","AGS_NoSiege_Lock","","106","public","core"
"gameplay","gameplay/ags_no_dock.scar","ags_no_dock.scar","AGS_NoArsenal_Lock","","160","public","core"
"gameplay","gameplay/ags_population_capacity.scar","ags_population_capacity.scar","AGS_PopulationCapacity_UpdateModuleSettings","","21","public","core"
"gameplay","gameplay/ags_population_capacity.scar","ags_population_capacity.scar","AGS_PopulationCapacity_AdjustSettings","","28","public","core"
"gameplay","gameplay/ags_population_capacity.scar","ags_population_capacity.scar","AGS_PopulationCapacity_PresetFinalize","","35","public","core"
"gameplay","gameplay/ags_population_capacity.scar","ags_population_capacity.scar","AGS_MedicPopulationCapacity_UpdateModuleSettings","","43","public","core"
"gameplay","gameplay/ags_population_capacity.scar","ags_population_capacity.scar","AGS_MedicPopulationCapacity_PresetFinalize","","50","public","core"
"gameplay","gameplay/ags_population_capacity.scar","ags_population_capacity.scar","AGS_PopulationCapacity_Change","","60","public","core"
"gameplay","gameplay/ags_population_capacity.scar","ags_population_capacity.scar","AGS_PopulationCapacity_SetMinPopulation","player, pop_size","67","public","core"
"gameplay","gameplay/ags_population_capacity.scar","ags_population_capacity.scar","AGS_PopulationCapacity_ApplyMinPopulation","player, pop_size","80","public","core"
"gameplay","gameplay/ags_population_capacity.scar","ags_population_capacity.scar","AGS_PopulationCapacity_ApplyMaxCapPopulation","player, pop_size","84","public","core"
"gameplay","gameplay/ags_population_capacity.scar","ags_population_capacity.scar","AGS_MedicPopulationCapacity_Change","","90","public","core"
"gameplay","gameplay/ags_population_capacity.scar","ags_population_capacity.scar","AGS_MedicPopulationCapacity_SetMinMedicPopulation","player, pop_size","97","public","core"
"gameplay","gameplay/ags_population_capacity.scar","ags_population_capacity.scar","AGS_MedicPopulationCapacity_ApplyMinMedicPopulation","player, pop_size","103","public","core"
"gameplay","gameplay/ags_population_capacity.scar","ags_population_capacity.scar","AGS_MedicPopulationCapacity_ApplyMaxCapMedicPopulation","player, pop_size","107","public","core"
"gameplay","gameplay/ags_reveal_fow_on_elimination.scar","ags_reveal_fow_on_elimination.scar","AGS_RevealFowOnElimination_UpdateModuleSettings","","18","public","core"
"gameplay","gameplay/ags_reveal_fow_on_elimination.scar","ags_reveal_fow_on_elimination.scar","AGS_RevealFowOnElimination_OnPlayerDefeated","player, reason","25","public","core"
"gameplay","gameplay/ags_reveal_fow_on_elimination.scar","ags_reveal_fow_on_elimination.scar","AGS_RevealFowOnElimination_Reveal","player","34","public","core"
"gameplay","gameplay/ags_siege_house.scar","ags_siege_house.scar","AGS_DockHouse_UpdateModuleSettings","","16","public","core"
"gameplay","gameplay/ags_siege_house.scar","ags_siege_house.scar","AGS_DockHouse_OnPlay","","23","public","core"
"gameplay","gameplay/ags_siege_house.scar","ags_siege_house.scar","AGS_DockHouse_GameOver","","29","public","core"
"gameplay","gameplay/ags_siege_house.scar","ags_siege_house.scar","AGS_DockHouse_IsDock","entity_id","38","public","core"
"gameplay","gameplay/ags_siege_house.scar","ags_siege_house.scar","AGS_DockHouse_OnConstructionComplete","context","42","public","core"
"gameplay","gameplay/ags_siege_house.scar","ags_siege_house.scar","AGS_DockHouse_OnEntityKilled","context","62","public","core"
"gameplay","gameplay/ags_siege_house.scar","ags_siege_house.scar","AGS_DockHouse_AddMaxCapPopulation","player, value","88","public","core"
"gameplay","gameplay/ags_siege_house.scar","ags_siege_house.scar","AGS_DockHouse_AddMinPopulation","player, value","91","public","core"
"gameplay","gameplay/ags_siege_house.scar","ags_siege_house.scar","AGS_DockHouse_RemoveMaxCapPopulation","player, value","95","public","core"
"gameplay","gameplay/ags_siege_house.scar","ags_siege_house.scar","AGS_DockHouse_RemoveMinPopulation","player, value","98","public","core"
"gameplay","gameplay/ags_special_population_ui.scar","ags_special_population_ui.scar","AGS_SpecialPopulationUI_UpdateModuleSettings","","34","public","ui"
"gameplay","gameplay/ags_special_population_ui.scar","ags_special_population_ui.scar","AGS_SpecialPopulationUI_EarlyInitializations","","41","public","ui"
"gameplay","gameplay/ags_special_population_ui.scar","ags_special_population_ui.scar","AGS_SpecialPopulationUI_OnPlay","","46","public","ui"
"gameplay","gameplay/ags_special_population_ui.scar","ags_special_population_ui.scar","AGS_SpecialPopulationUI_OnGameRestore","","56","public","ui"
"gameplay","gameplay/ags_special_population_ui.scar","ags_special_population_ui.scar","AGS_SpecialPopulationUI_OnGameOver","","62","public","ui"
"gameplay","gameplay/ags_special_population_ui.scar","ags_special_population_ui.scar","AGS_SpecialPopulationUI_OnPlayerDefeated","player, reason","71","public","ui"
"gameplay","gameplay/ags_special_population_ui.scar","ags_special_population_ui.scar","AGS_SpecialPopulationUI_OnConstructionComplete","context","82","public","ui"
"gameplay","gameplay/ags_special_population_ui.scar","ags_special_population_ui.scar","AGS_SpecialPopulationUI_OnBuildItemComplete","context","85","public","ui"
"gameplay","gameplay/ags_special_population_ui.scar","ags_special_population_ui.scar","AGS_SpecialPopulationUI_OnEntityKilled","context","88","public","ui"
"gameplay","gameplay/ags_special_population_ui.scar","ags_special_population_ui.scar","AGS_SpecialPopulationUI_OnSquadKilled","context","91","public","ui"
"gameplay","gameplay/ags_special_population_ui.scar","ags_special_population_ui.scar","AGS_SpecialPopulationUI_CreateDataContext","","99","public","ui"
"gameplay","gameplay/ags_special_population_ui.scar","ags_special_population_ui.scar","AGS_SpecialPopulationUI_Update","","108","public","ui"
"gameplay","gameplay/ags_special_population_ui.scar","ags_special_population_ui.scar","AGS_SpecialPopulationUI_MarginError","","129","public","ui"
"gameplay","gameplay/ags_special_population_ui.scar","ags_special_population_ui.scar","AGS_SpecialPopulationUI_Show","show_ui","144","public","ui"
"gameplay","gameplay/ags_special_population_ui.scar","ags_special_population_ui.scar","AGS_SpecialPopulationUI_CreateAndUpdateUI","","151","public","ui"
"gameplay","gameplay/ags_special_population_ui.scar","ags_special_population_ui.scar","AGS_SpecialPopulationUI_CreateUI","","156","public","ui"
"gameplay","gameplay/ags_starting_age.scar","ags_starting_age.scar","AGS_StartingAge_UpdateModuleSettings","","18","public","helpers"
"gameplay","gameplay/ags_starting_age.scar","ags_starting_age.scar","AGS_StartingAge_LateInitializations","","25","public","helpers"
"gameplay","gameplay/ags_starting_age.scar","ags_starting_age.scar","AGS_StartingAge_UpgradeAllPlayers","","34","public","helpers"
"gameplay","gameplay/ags_starting_age.scar","ags_starting_age.scar","AGS_StartingAge_UpgradePlayer","player_id","40","public","helpers"
"gameplay","gameplay/ags_team_balance.scar","ags_team_balance.scar","_CeilTo5","n","16","private","helpers"
"gameplay","gameplay/ags_team_balance.scar","ags_team_balance.scar","AGS_TeamBalance_UpdateModuleSettings","","25","public","helpers"
"gameplay","gameplay/ags_team_balance.scar","ags_team_balance.scar","AGS_TeamBalance_OnPlayerDefeated","player, reason","32","public","helpers"
"gameplay","gameplay/ags_team_balance.scar","ags_team_balance.scar","AGS_TeamBalance_UpdateTeam","player","41","public","helpers"
"gameplay","gameplay/ags_team_balance.scar","ags_team_balance.scar","AGS_TeamBalance_UpdateTeamPopulation","player, allies, allies_count","99","public","helpers"
"gameplay","gameplay/ags_team_balance.scar","ags_team_balance.scar","AGS_TeamBalance_UpdateTeamMedicPopulation","player, allies, allies_count","125","public","helpers"
"gameplay","gameplay/ags_team_balance.scar","ags_team_balance.scar","AGS_TeamBalance_UpdateTeamResources","player, allies, allies_count","147","public","helpers"
"gameplay","gameplay/ags_team_balance.scar","ags_team_balance.scar","AGS_TeamBalance_UpdateAllLimits","player, allies, allies_count","165","public","helpers"
"gameplay","gameplay/ags_team_balance.scar","ags_team_balance.scar","AGS_TeamBalance_UpdateAutoRates","current_alive_count","191","public","helpers"
